"business_id","date","score","result"
5425,"20150123",NA,"G"
5425,"20150626",NA,"G"
5425,"20151230",NA,"G"
5426,"20140401",NA,"G"
5426,"20150603",NA,"G"
5426,"20120726",NA,"G"
5426,"20130918",NA,"G"
5427,"20140326",NA,"G"
5427,"20150428",NA,"G"
5427,"20150605",NA,"G"
5427,"20130605",NA,"G"
5428,"20121114",NA,"G"
5428,"20140305",NA,"G"
5428,"20141007",NA,"G"
5428,"20160408",NA,"G"
5428,"20130410",NA,"G"
5429,"20121119",NA,"G"
5429,"20131023",NA,"G"
5429,"20140701",NA,"G"
5429,"20150305",NA,"G"
5429,"20151215",NA,"G"
5430,"20121018",NA,"G"
5430,"20140522",NA,"G"
5430,"20150619",NA,"G"
5431,"20130208",NA,"G"
5431,"20140321",NA,""
5431,"20141008",NA,"G"
5431,"20150310",NA,"G"
5431,"20160511",NA,"G"
5432,"20120813",NA,"Y"
5433,"20121003",NA,""
5433,"20140115",NA,"G"
5433,"20140804",NA,"G"
5433,"20150312",NA,"G"
5433,"20150415",NA,"G"
5433,"20150827",NA,"Y"
5433,"20150828",NA,"G"
5433,"20160127",NA,"G"
5433,"20130318",NA,"G"
5433,"20120504",NA,""
5434,"20140819",NA,"G"
5434,"20131120",NA,"G"
5434,"20150422",NA,"G"
5434,"20160406",NA,"G"
5434,"20130417",NA,"G"
5434,"20120925",NA,"G"
5435,"20121031",NA,"R"
5435,"20121101",NA,"G"
5435,"20131122",NA,"y"
5435,"20131123",NA,"G"
5435,"20141212",NA,"G"
5436,"20141205",NA,"G"
5436,"20151230",NA,"G"
5437,"20121212",NA,"G"
5437,"20130322",NA,"G"
5437,"20140210",NA,"G"
5437,"20140805",NA,"G"
5437,"20141120",NA,""
5437,"20150402",NA,"G"
5437,"20150929",NA,"G"
5437,"20160330",NA,"G"
5437,"20120605",NA,""
5438,"20121105",NA,"G"
5438,"20140506",NA,"Y"
5438,"20140513",NA,"G"
5439,"20121214",NA,"G"
5439,"20140127",NA,"G"
5439,"20150112",NA,"Y"
5440,"20160202",NA,"G"
5441,"20130731",NA,""
5441,"20140324",NA,"G"
5441,"20141218",NA,"G"
5441,"20150810",NA,"G"
5441,"20160419",NA,"G"
5442,"20140116",NA,"G"
5442,"20141006",NA,"G"
5442,"20150309",NA,"G"
5442,"20151104",NA,"G"
5442,"20160422",NA,"G"
5442,"20130417",NA,"G"
5443,"20121108",NA,"G"
5443,"20140108",NA,"G"
5443,"20150130",NA,"Y"
5443,"20150205",NA,"G"
5443,"20150317",NA,"R"
5443,"20150323",NA,"G"
5443,"20160119",NA,"G"
5443,"20130429",NA,"G"
5443,"20120503",NA,""
5444,"20140129",NA,"Y"
5444,"20140204",NA,"G"
5444,"20130318",NA,"G"
5444,"20120525",NA,""
5445,"20140820",NA,"G"
5445,"20150226",NA,"G"
5445,"20150826",NA,"G"
5445,"20160321",NA,"G"
5446,"20140506",NA,"y"
5446,"20140509",NA,"g"
5446,"20150311",NA,"y"
5446,"20150319",NA,"g"
5446,"20130304",NA,"Y"
5447,"20121025",NA,"G"
5447,"20140203",NA,"G"
5447,"20140922",NA,"G"
5447,"20150617",NA,"G"
5447,"20130501",NA,"G"
5448,"20121210",NA,"G"
5448,"20140319",NA,""
5448,"20151007",NA,"G"
5448,"20160317",NA,"G"
5448,"20130513",NA,"G"
5449,"20130912",NA,"G"
5450,"20121231",NA,"G"
5450,"20140421",NA,"G"
5450,"20141015",NA,"G"
5450,"20151021",NA,"G"
5450,"20160504",NA,"G"
5451,"20150410",NA,"G"
5451,"20150814",NA,"G"
5451,"20151223",NA,"G"
5451,"20160504",NA,"G"
5452,"20121018",NA,""
5452,"20131104",NA,"G"
5452,"20140407",NA,"G"
5452,"20141001",NA,"G"
5452,"20150205",NA,"G"
5452,"20151014",NA,"G"
5452,"20160311",NA,"G"
5452,"20130423",NA,""
5453,"20140304",NA,"G"
5453,"20141021",NA,"G"
5453,"20160224",NA,"G"
5453,"20130304",NA,"G"
5453,"20120509",NA,""
5454,"20131104",NA,"G"
5454,"20140815",NA,"G"
5454,"20150814",NA,"G"
5454,"20160329",NA,"G"
5454,"20130319",NA,"G"
5454,"20120814",NA,"G"
5455,"20131107",NA,"G"
5455,"20140508",NA,"G"
5455,"20141021",NA,"G"
5455,"20150604",NA,"G"
5455,"20151113",NA,"G"
5455,"20160218",NA,"G"
5455,"20120608",NA,""
5456,"20140428",NA,"G"
5456,"20140905",NA,"G"
5456,"20150113",NA,"G"
5456,"20150512",NA,"G"
5456,"20160506",NA,"G"
5456,"20130305",NA,"G"
5456,"20120821",NA,""
5457,"20130206",NA,"G"
5457,"20140225",NA,""
5457,"20140225",NA,"G"
5457,"20160503",NA,"G"
5458,"20150313",NA,"G"
5458,"20130327",NA,"G"
5459,"20140415",NA,"G"
5459,"20141017",NA,"G"
5459,"20150415",NA,"G"
5459,"20160404",NA,"G"
5460,"20131014",NA,"G"
5460,"20140825",NA,"G"
5460,"20150602",NA,"g"
5460,"20160301",NA,"G"
5460,"20120910",NA,"G"
5461,"20151015",NA,"g"
5461,"20130826",NA,"Y"
5461,"20140818",NA,"G"
5461,"20151002",NA,"y"
5462,"20140519",NA,"G"
5462,"20141118",NA,"G"
5462,"20151223",NA,"G"
5462,"20130603",NA,"G"
5463,"20141014",NA,"G"
5463,"20150305",NA,"G"
5463,"20151105",NA,"G"
5463,"20160419",NA,"G"
5463,"20120601",NA,""
5463,"20130918",NA,"G"
5464,"20121204",NA,"G"
5465,"20141023",NA,"G"
5465,"20150920",NA,"G"
5466,"20121217",NA,"Y"
5466,"20131223",NA,"G"
5466,"20140711",NA,"G"
5466,"20151113",NA,"G"
5466,"20160309",NA,"G"
5466,"20120803",NA,"G"
5467,"20130125",NA,"G"
5467,"20140219",NA,"G"
5467,"20141215",NA,"G"
5468,"20140507",NA,"g"
5468,"20151030",NA,"G"
5469,"20140320",NA,"g"
5469,"20151215",NA,"G"
5470,"20141204",NA,"G"
5470,"20151110",NA,"G"
5470,"20160310",NA,"G"
5471,"20130318",NA,"G"
5471,"20130307",NA,"Y"
5472,"20140121",NA,"G"
5472,"20140731",NA,"G"
5472,"20141118",NA,"G"
5472,"20150317",NA,"G"
5472,"20150728",NA,"G"
5472,"20151202",NA,"G"
5472,"20160426",NA,"G"
5472,"20130703",NA,""
5473,"20121017",NA,"G"
5473,"20140623",NA,"R"
5473,"20140730",NA,"Y"
5473,"20150721",NA,"y"
5473,"20130423",NA,"G"
5474,"20130116",NA,"G"
5474,"20140327",NA,"G"
5474,"20141002",NA,"G"
5474,"20150512",NA,"G"
5474,"20160421",NA,"G"
5474,"20130611",NA,"G"
5475,"20130116",NA,"G"
5475,"20140328",NA,"Y"
5476,"20140211",NA,""
5477,"20140513",NA,"G"
5477,"20150602",NA,"G"
5477,"20151214",NA,"G"
5478,"20121031",NA,""
5478,"20140625",NA,"G"
5478,"20141023",NA,"Y"
5478,"20150303",NA,"G"
5478,"20150311",NA,"G"
5478,"20150729",NA,"G"
5478,"20130613",NA,"G"
5479,"20120730",NA,"G"
5480,"20140925",NA,""
5480,"20150429",NA,""
5481,"20140722",NA,"G"
5481,"20150326",NA,"G"
5481,"20160127",NA,"G"
5482,"20130125",NA,"Y"
5482,"20130819",NA,"G"
5482,"20140310",NA,"G"
5482,"20140911",NA,"G"
5482,"20150323",NA,"G"
5482,"20151015",NA,"G"
5482,"20160425",NA,"G"
5482,"20120607",NA,""
5483,"20121210",NA,"G"
5483,"20140219",NA,"G"
5483,"20141113",NA,"G"
5483,"20150824",NA,"G"
5484,"20121010",NA,"G"
5484,"20140403",NA,"G"
5484,"20141007",NA,"G"
5484,"20150331",NA,"G"
5484,"20130411",NA,"G"
5485,"20131104",NA,"G"
5485,"20140218",NA,"G"
5486,"20121106",NA,"G"
5486,"20130924",NA,"G"
5486,"20150107",NA,"G"
5486,"20120625",NA,""
5487,"20121116",NA,"G"
5487,"20131213",NA,"G"
5487,"20140916",NA,"G"
5487,"20150722",NA,"G"
5487,"20130503",NA,"G"
5487,"20120620",NA,""
5488,"20130102",NA,"G"
5488,"20140113",NA,"G"
5488,"20140715",NA,"G"
5488,"20141107",NA,"G"
5488,"20150317",NA,"G"
5488,"20150731",NA,"G"
5488,"20151209",NA,"G"
5488,"20160513",NA,"G"
5488,"20130624",NA,"G"
5488,"20120718",NA,""
5489,"20131107",NA,"G"
5489,"20140625",NA,"G"
5489,"20141201",NA,"G"
5489,"20150706",NA,"G"
5489,"20160107",NA,"G"
5489,"20130422",NA,"G"
5489,"20120709",NA,"G"
5490,"20121001",NA,"G"
5490,"20140527",NA,"G"
5490,"20150430",NA,"G"
5490,"20151020",NA,"G"
5490,"20160404",NA,"G"
5490,"20130408",NA,"G"
5491,"20140709",NA,"g"
5491,"20151020",NA,"Y"
5491,"20151027",NA,"G"
5491,"20130423",NA,"G"
5492,"20141201",NA,"Y"
5493,"20130729",NA,"G"
5493,"20140825",NA,"G"
5494,"20150723",NA,"G"
5495,"20140731",NA,"G"
5495,"20150319",NA,"G"
5496,"20151023",NA,"G"
5497,"20141205",NA,"G"
5498,"20141001",NA,"G"
5498,"20151116",NA,"G"
5499,"20140226",NA,"G"
5499,"20140716",NA,"G"
5499,"20141202",NA,"G"
5499,"20150910",NA,"G"
5499,"20160308",NA,"G"
5499,"20120530",NA,""
5499,"20130604",NA,"G"
5499,"20120917",NA,"Y"
5499,"20120924",NA,"G"
5500,"20140828",NA,"G"
5500,"20141205",NA,"G"
5500,"20150327",NA,"G"
5500,"20160107",NA,"G"
5501,"20151022",NA,"G"
5501,"20160224",NA,"G"
5502,"20130122",NA,"G"
5502,"20140508",NA,"G"
5502,"20151020",NA,"G"
5503,"20130131",NA,"G"
5503,"20140114",NA,"G"
5503,"20150401",NA,"G"
5504,"20131024",NA,"G"
5504,"20140519",NA,"G"
5504,"20141023",NA,"G"
5504,"20150615",NA,"G"
5504,"20151228",NA,"G"
5504,"20120725",NA,"G"
5505,"20140710",NA,"G"
5505,"20150730",NA,"G"
5506,"20130501",NA,"G"
5507,"20121030",NA,"G"
5507,"20141125",NA,"G"
5507,"20130912",NA,"G"
5508,"20121105",NA,"G"
5508,"20131108",NA,"G"
5508,"20140807",NA,"G"
5508,"20150331",NA,"G"
5508,"20150821",NA,"G"
5508,"20160224",NA,"G"
5508,"20160502",NA,"G"
5509,"20140127",NA,"G"
5509,"20150203",NA,"G"
5509,"20130327",NA,"G"
5509,"20120529",NA,""
5510,"20140807",NA,"G"
5510,"20151201",NA,"G"
5511,"20131120",NA,"G"
5511,"20150428",NA,"G"
5512,"20121219",NA,"G"
5512,"20130930",NA,"G"
5512,"20140910",NA,"G"
5512,"20150518",NA,"G"
5513,"20130110",NA,"G"
5513,"20140722",NA,"G"
5513,"20150930",NA,"G"
5514,"20121227",NA,"G"
5514,"20130930",NA,""
5514,"20141008",NA,"G"
5514,"20150309",NA,"G"
5514,"20150925",NA,"G"
5514,"20120606",NA,""
5515,"20130131",NA,"G"
5515,"20141205",NA,"Y"
5515,"20151229",NA,"Y"
5516,"20121025",NA,"Y"
5516,"20121026",NA,"G"
5516,"20140227",NA,"G"
5516,"20151008",NA,"G"
5517,"20141001",NA,"G"
5517,"20160407",NA,"G"
5518,"20121210",NA,"Y"
5518,"20121212",NA,""
5518,"20140219",NA,"G"
5518,"20150320",NA,"G"
5518,"20160401",NA,"G"
5519,"20121107",NA,"G"
5519,"20141003",NA,"G"
5520,"20150909",NA,"R"
5520,"20150909",NA,"Y"
5520,"20150916",NA,"R"
5520,"20120801",NA,"G"
5521,"20140918",NA,"G"
5522,"20131204",NA,"G"
5522,"20140618",NA,"G"
5522,"20141117",NA,"G"
5522,"20150622",NA,"G"
5522,"20151229",NA,"G"
5522,"20130522",NA,"G"
5522,"20120820",NA,"Y"
5523,"20130227",NA,"G"
5523,"20140224",NA,"G"
5524,"20140826",NA,"G"
5524,"20150213",NA,"G"
5524,"20151103",NA,"G"
5524,"20160505",NA,"G"
5524,"20130304",NA,"G"
5525,"20131101",NA,"G"
5525,"20140707",NA,"G"
5525,"20120905",NA,"G"
5526,"20140305",NA,""
5527,"20140220",NA,"G"
5527,"20150316",NA,"G"
5527,"20120619",NA,""
5528,"20130122",NA,"G"
5528,"20130923",NA,"G"
5529,"20130605",NA,"G"
5529,"20140522",NA,"Y"
5529,"20150618",NA,"Y"
5529,"20150803",NA,"G"
5529,"20151117",NA,"G"
5529,"20120821",NA,"G"
5530,"20141222",NA,"G"
5530,"20150527",NA,"G"
5530,"20160107",NA,"G"
5531,"20140211",NA,"G"
5531,"20140804",NA,"G"
5531,"20150113",NA,"G"
5531,"20151215",NA,"G"
5532,"20140325",NA,"G"
5532,"20150313",NA,"G"
5532,"20160112",NA,"G"
5532,"20130326",NA,"G"
5532,"20120605",NA,""
5533,"20140625",NA,"g"
5533,"20150116",NA,"y"
5533,"20150120",NA,"g"
5534,"20140326",NA,"g"
5534,"20150210",NA,"g"
5534,"20130314",NA,"G"
5535,"20140325",NA,"g"
5535,"20130319",NA,"G"
5536,"20121129",NA,"G"
5536,"20130717",NA,"G"
5536,"20140529",NA,"Y"
5536,"20140530",NA,"G"
5536,"20141229",NA,"G"
5536,"20150914",NA,"G"
5536,"20160428",NA,"Y"
5536,"20160503",NA,"G"
5537,"20121030",NA,"G"
5537,"20140313",NA,"G"
5537,"20141031",NA,"G"
5537,"20150819",NA,"G"
5537,"20130312",NA,"G"
5538,"20121116",NA,"G"
5538,"20140113",NA,"G"
5538,"20140305",NA,"G"
5538,"20150224",NA,"G"
5538,"20160205",NA,"G"
5538,"20120604",NA,""
5539,"20141211",NA,"G"
5539,"20150722",NA,"Y"
5539,"20150722",NA,"G"
5539,"20150808",NA,"G"
5539,"20130612",NA,"G"
5540,"20121018",NA,"G"
5540,"20140516",NA,"Y"
5540,"20140530",NA,"G"
5540,"20150413",NA,"G"
5541,"20150223",NA,"G"
5541,"20150923",NA,"G"
5541,"20160315",NA,"G"
5542,"20141001",NA,"G"
5543,"20151123",NA,"G"
5544,"20140710",NA,"Y"
5544,"20130125",NA,"G"
5544,"20140722",NA,"G"
5544,"20150313",NA,"Y"
5544,"20160331",NA,"G"
5544,"20120606",NA,""
5545,"20121119",NA,"G"
5545,"20141216",NA,"G"
5545,"20151026",NA,"G"
5545,"20160310",NA,"G"
5546,"20121106",NA,"G"
5546,"20131016",NA,"G"
5546,"20140519",NA,"G"
5546,"20150217",NA,"G"
5547,"20140821",NA,"G"
5547,"20141105",NA,"G"
5547,"20150520",NA,"g"
5547,"20160113",NA,"G"
5547,"20130325",NA,"G"
5547,"20120827",NA,"G"
5548,"20121019",NA,"G"
5548,"20140307",NA,"G"
5548,"20141022",NA,"G"
5549,"20121010",NA,"G"
5549,"20131206",NA,"G"
5549,"20140424",NA,"G"
5549,"20141017",NA,"G"
5549,"20150429",NA,"G"
5549,"20151113",NA,"G"
5549,"20160420",NA,"G"
5549,"20130422",NA,"G"
5550,"20121024",NA,"G"
5550,"20140609",NA,"G"
5551,"20121025",NA,"Y"
5551,"20140617",NA,"G"
5551,"20151231",NA,"G"
5551,"20130531",NA,"G"
5552,"20140328",NA,""
5552,"20120508",NA,""
5553,"20121107",NA,"G"
5553,"20140325",NA,"G"
5553,"20150506",NA,"Y"
5553,"20150529",NA,"G"
5554,"20130131",NA,"G"
5554,"20140109",NA,"R"
5554,"20140110",NA,"G"
5554,"20150122",NA,"G"
5554,"20151021",NA,"G"
5554,"20160225",NA,"G"
5554,"20120720",NA,"Y"
5555,"20151215",NA,"G"
5556,"20121220",NA,"G"
5556,"20131010",NA,"G"
5556,"20140306",NA,"G"
5556,"20140929",NA,"G"
5556,"20150202",NA,"G"
5556,"20151006",NA,""
5556,"20160307",NA,"G"
5556,"20130509",NA,"G"
5556,"20120711",NA,"G"
5557,"20150824",NA,"G"
5557,"20160316",NA,"Y"
5557,"20160322",NA,"G"
5558,"20131022",NA,""
5558,"20131105",NA,"Y"
5558,"20131126",NA,"G"
5558,"20140314",NA,""
5558,"20140321",NA,"G"
5558,"20141029",NA,"G"
5558,"20150319",NA,"G"
5558,"20150828",NA,"G"
5558,"20150904",NA,"G"
5558,"20160202",NA,"G"
5558,"20120502",NA,""
5558,"20120925",NA,"G"
5559,"20141014",NA,"G"
5559,"20151204",NA,"G"
5560,"20140404",NA,"G"
5560,"20150429",NA,"G"
5560,"20130305",NA,"G"
5561,"20130731",NA,"Y"
5561,"20130807",NA,"G"
5561,"20141008",NA,"Y"
5561,"20141015",NA,"G"
5561,"20150312",NA,"G"
5562,"20140728",NA,"G"
5562,"20150720",NA,""
5563,"20121213",NA,"G"
5563,"20130724",NA,"G"
5563,"20140818",NA,"G"
5563,"20150903",NA,"G"
5564,"20130619",NA,"G"
5565,"20131008",NA,"G"
5565,"20140918",NA,"G"
5565,"20150511",NA,"G"
5566,"20141024",NA,"G"
5566,"20151209",NA,"G"
5566,"20120827",NA,"G"
5567,"20140505",NA,"G"
5567,"20150414",NA,"G"
5567,"20160509",NA,"G"
5568,"20131108",NA,"G"
5568,"20141205",NA,"G"
5568,"20151105",NA,"G"
5569,"20130108",NA,"G"
5569,"20140422",NA,"G"
5569,"20150915",NA,"G"
5570,"20140522",NA,"G"
5570,"20150901",NA,"G"
5570,"20130325",NA,"G"
5571,"20131113",NA,"G"
5571,"20130325",NA,"Y"
5571,"20130326",NA,"G"
5571,"20120524",NA,""
5572,"20121210",NA,"Y"
5572,"20121212",NA,""
5572,"20121212",NA,"G"
5572,"20140602",NA,"Y"
5572,"20140702",NA,"G"
5573,"20150513",NA,"G"
5574,"20140306",NA,"G"
5574,"20120801",NA,"G"
5575,"20130204",NA,"G"
5575,"20140327",NA,"G"
5576,"20140409",NA,"G"
5576,"20150604",NA,"G"
5576,"20130304",NA,"G"
5577,"20130320",NA,"G"
5577,"20120719",NA,"G"
5578,"20140214",NA,"G"
5578,"20140819",NA,"G"
5578,"20150126",NA,"G"
5578,"20151223",NA,"G"
5579,"20140407",NA,"G"
5579,"20150114",NA,"G"
5579,"20151109",NA,"G"
5579,"20120718",NA,"G"
5580,"20140506",NA,"G"
5580,"20150507",NA,"Y"
5580,"20160316",NA,"G"
5580,"20130327",NA,"Y"
5580,"20130502",NA,"G"
5580,"20120824",NA,"G"
5581,"20130924",NA,"G"
5581,"20130411",NA,""
5581,"20120702",NA,"R"
5582,"20130124",NA,"G"
5582,"20130607",NA,"G"
5582,"20120822",NA,"G"
5583,"20130114",NA,"G"
5583,"20140418",NA,"G"
5583,"20141021",NA,"Y"
5583,"20141030",NA,"Y"
5583,"20141106",NA,"G"
5583,"20150520",NA,"Y"
5583,"20150520",NA,"G"
5583,"20150527",NA,"G"
5583,"20160119",NA,"G"
5583,"20130612",NA,"G"
5583,"20120803",NA,"G"
5584,"20121015",NA,"G"
5584,"20130722",NA,"G"
5584,"20120614",NA,""
5585,"20130222",NA,"G"
5585,"20140115",NA,"G"
5585,"20141112",NA,"G"
5585,"20150323",NA,"G"
5585,"20150729",NA,"G"
5585,"20160126",NA,"G"
5585,"20120813",NA,"g"
5585,"20130912",NA,"G"
5586,"20131219",NA,"G"
5586,"20140612",NA,"R"
5586,"20141217",NA,"G"
5586,"20150605",NA,"G"
5586,"20151123",NA,"G"
5586,"20160405",NA,"G"
5586,"20120814",NA,"P"
5587,"20121217",NA,"G"
5587,"20131203",NA,"G"
5587,"20140703",NA,"G"
5587,"20141107",NA,"G"
5587,"20150310",NA,"G"
5587,"20150721",NA,"G"
5587,"20151125",NA,"G"
5587,"20160429",NA,"G"
5587,"20130531",NA,"G"
5587,"20120718",NA,""
5588,"20130103",NA,"G"
5588,"20121106",NA,"G"
5588,"20131209",NA,"G"
5588,"20140421",NA,"G"
5588,"20141001",NA,"G"
5588,"20141224",NA,"G"
5588,"20150429",NA,"G"
5588,"20160405",NA,"G"
5588,"20130415",NA,"G"
5588,"20120628",NA,""
5589,"20130211",NA,"G"
5589,"20140401",NA,"G"
5589,"20150513",NA,"G"
5589,"20160218",NA,"G"
5589,"20120628",NA,""
5589,"20130918",NA,"G"
5590,"20130122",NA,"G"
5590,"20131024",NA,"Y"
5590,"20150324",NA,"G"
5590,"20160127",NA,"G"
5590,"20130422",NA,"G"
5590,"20120725",NA,"G"
5591,"20150122",NA,"G"
5591,"20150618",NA,"G"
5591,"20160107",NA,"G"
5592,"20131107",NA,"G"
5592,"20140522",NA,"G"
5592,"20140826",NA,"G"
5592,"20150918",NA,""
5592,"20160216",NA,"G"
5592,"20120925",NA,"G"
5593,"20131003",NA,"G"
5593,"20141118",NA,"Y"
5593,"20141208",NA,"Y"
5593,"20150123",NA,"Y"
5593,"20150219",NA,"G"
5593,"20160127",NA,"Y"
5593,"20160218",NA,"G"
5593,"20120821",NA,"G"
5594,"20140409",NA,"G"
5594,"20150527",NA,"G"
5594,"20130321",NA,"G"
5594,"20120726",NA,"G"
5595,"20121101",NA,"G"
5595,"20140211",NA,"G"
5595,"20140929",NA,"G"
5595,"20150622",NA,"G"
5595,"20130424",NA,"G"
5596,"20130114",NA,"G"
5596,"20121218",NA,"Y"
5596,"20131213",NA,"y"
5596,"20131219",NA,"g"
5596,"20141216",NA,"Y"
5596,"20141223",NA,"G"
5596,"20151211",NA,"G"
5596,"20160505",NA,""
5596,"20120502",NA,""
5597,"20121108",NA,"G"
5597,"20120501",NA,""
5598,"20130110",NA,"Y"
5598,"20130131",NA,"G"
5598,"20121227",NA,"Y"
5598,"20131119",NA,"Y"
5598,"20131203",NA,"G"
5598,"20141208",NA,"G"
5598,"20150430",NA,"G"
5599,"20140224",NA,"Y"
5599,"20140303",NA,"G"
5599,"20140908",NA,""
5599,"20140915",NA,"G"
5599,"20150317",NA,"Y"
5599,"20150324",NA,"G"
5599,"20151117",NA,"G"
5600,"20150210",NA,"G"
5600,"20160121",NA,"G"
5601,"20131127",NA,"G"
5601,"20141118",NA,"G"
5601,"20150428",NA,"G"
5601,"20160427",NA,"G"
5601,"20130319",NA,"G"
5601,"20120910",NA,"G"
5602,"20130129",NA,"G"
5602,"20140214",NA,"G"
5602,"20141202",NA,""
5602,"20151019",NA,"G"
5603,"20130211",NA,"G"
5603,"20140113",NA,"G"
5603,"20140922",NA,"Y"
5603,"20150506",NA,"g"
5604,"20150106",NA,"G"
5604,"20150514",NA,"G"
5604,"20151112",NA,"G"
5605,"20131205",NA,"G"
5605,"20141221",NA,"G"
5605,"20120509",NA,""
5605,"20130509",NA,"G"
5606,"20130221",NA,"G"
5606,"20120509",NA,""
5607,"20131226",NA,"G"
5607,"20141105",NA,"G"
5607,"20160229",NA,"G"
5608,"20130920",NA,"G"
5608,"20151030",NA,"G"
5609,"20140409",NA,"G"
5609,"20150417",NA,"g"
5609,"20130318",NA,"G"
5610,"20140218",NA,"G"
5610,"20141009",NA,"G"
5610,"20150923",NA,"G"
5611,"20140307",NA,"G"
5611,"20150218",NA,"G"
5611,"20160201",NA,"G"
5611,"20120530",NA,""
5612,"20140822",NA,"G"
5612,"20151221",NA,"G"
5613,"20131010",NA,"G"
5613,"20140218",NA,"G"
5613,"20150120",NA,"G"
5613,"20120910",NA,"G"
5614,"20140310",NA,"G"
5614,"20150408",NA,"G"
5614,"20120718",NA,"G"
5615,"20150213",NA,""
5615,"20150626",NA,"G"
5616,"20130128",NA,"G"
5616,"20130923",NA,"G"
5616,"20120910",NA,"G"
5617,"20120910",NA,"G"
5618,"20121102",NA,"G"
5618,"20140424",NA,"Y"
5618,"20140502",NA,"G"
5618,"20140724",NA,"G"
5619,"20130118",NA,"G"
5619,"20150311",NA,"G"
5619,"20120626",NA,""
5620,"20140915",NA,"G"
5620,"20150827",NA,"G"
5620,"20130418",NA,"G"
5620,"20120509",NA,""
5621,"20140904",NA,"G"
5622,"20140418",NA,"G"
5622,"20141125",NA,"G"
5622,"20150603",NA,"G"
5622,"20160111",NA,"G"
5623,"20131015",NA,"G"
5623,"20141204",NA,"G"
5623,"20160105",NA,"G"
5624,"20121213",NA,""
5624,"20140408",NA,"Y"
5624,"20140417",NA,"G"
5624,"20140717",NA,"G"
5624,"20150804",NA,"G"
5625,"20131025",NA,"G"
5625,"20140711",NA,"G"
5625,"20150513",NA,"G"
5625,"20160308",NA,"G"
5625,"20120724",NA,"G"
5626,"20140422",NA,"G"
5626,"20140829",NA,"G"
5626,"20151103",NA,"G"
5627,"20131203",NA,"G"
5627,"20140428",NA,"G"
5627,"20141029",NA,"G"
5627,"20151014",NA,"G"
5627,"20151027",NA,"G"
5627,"20130319",NA,"G"
5627,"20120808",NA,"G"
5628,"20131203",NA,"G"
5628,"20160105",NA,"G"
5629,"20140624",NA,"G"
5629,"20150507",NA,"y"
5629,"20150514",NA,"g"
5629,"20130509",NA,"G"
5630,"20130913",NA,"G"
5630,"20141107",NA,"G"
5630,"20151214",NA,"G"
5631,"20130805",NA,""
5631,"20140623",NA,"G"
5631,"20151201",NA,"G"
5631,"20130311",NA,"G"
5631,"20120724",NA,"G"
5632,"20130731",NA,"Y"
5632,"20130808",NA,"G"
5632,"20140908",NA,"Y"
5632,"20140912",NA,"G"
5632,"20151214",NA,"G"
5633,"20130923",NA,"G"
5633,"20140408",NA,"G"
5633,"20140826",NA,"G"
5633,"20141205",NA,"G"
5633,"20150408",NA,"G"
5633,"20150826",NA,"G"
5633,"20151231",NA,"G"
5633,"20130403",NA,"G"
5633,"20120904",NA,""
5634,"20130207",NA,"G"
5634,"20140225",NA,"G"
5634,"20141006",NA,"G"
5634,"20150317",NA,"G"
5635,"20121219",NA,"G"
5635,"20140515",NA,"G"
5635,"20150618",NA,"Y"
5635,"20150626",NA,"G"
5636,"20151110",NA,"G"
5637,"20121004",NA,"G"
5637,"20140206",NA,"G"
5637,"20140818",NA,"G"
5637,"20150302",NA,"Y"
5637,"20151008",NA,"G"
5637,"20160404",NA,"G"
5637,"20120529",NA,""
5637,"20130624",NA,"G"
5638,"20131002",NA,"G"
5638,"20140702",NA,"G"
5638,"20150429",NA,"G"
5638,"20160405",NA,"G"
5639,"20160223",NA,"G"
5640,"20121219",NA,"G"
5640,"20131030",NA,"G"
5640,"20140604",NA,"G"
5640,"20140926",NA,"G"
5640,"20150325",NA,"G"
5641,"20140512",NA,"G"
5641,"20150920",NA,"G"
5641,"20130522",NA,"G"
5642,"20150512",NA,"G"
5643,"20130118",NA,"G"
5643,"20140220",NA,"Y"
5643,"20150506",NA,"G"
5643,"20160226",NA,"G"
5644,"20130829",NA,"Y"
5644,"20150106",NA,"G"
5645,"20121105",NA,"G"
5645,"20131125",NA,"G"
5645,"20140701",NA,"G"
5645,"20141230",NA,"G"
5645,"20150818",NA,"G"
5645,"20160429",NA,"G"
5646,"20151209",NA,"G"
5647,"20121219",NA,"R"
5647,"20140205",NA,"r"
5647,"20140210",NA,"g"
5647,"20150204",NA,"y"
5647,"20150211",NA,"g"
5647,"20150605",NA,"r"
5647,"20151027",NA,"Y"
5647,"20151103",NA,"G"
5648,"20130201",NA,"G"
5648,"20140317",NA,"g"
5649,"20140421",NA,"G"
5649,"20150529",NA,"G"
5650,"20131227",NA,"G"
5650,"20150213",NA,"G"
5650,"20120524",NA,""
5651,"20131112",NA,"G"
5651,"20141114",NA,"G"
5651,"20160328",NA,"Y"
5651,"20160331",NA,"G"
5652,"20130806",NA,"G"
5652,"20140319",NA,""
5653,"20130918",NA,"G"
5653,"20140319",NA,""
5653,"20141104",NA,"G"
5654,"20130129",NA,"G"
5654,"20131101",NA,"G"
5654,"20141105",NA,"G"
5654,"20151104",NA,"G"
5654,"20160308",NA,"G"
5654,"20160308",NA,"Y"
5654,"20160427",NA,"G"
5655,"20121228",NA,"G"
5655,"20131029",NA,""
5655,"20140320",NA,"G"
5655,"20141124",NA,"G"
5655,"20150114",NA,"G"
5655,"20150622",NA,"G"
